path	parent	name	synapseStore	contentType	used	executed	activityName	activityDescription	libraryPrep	consortium	grant	fileFormat	dataSubtype	runType	modelSystemName	organ	individualID	specimenID	resourceType	isModelSystem	platform	nucleicAcidSource	study	assay	readLength	species	tissue	dataType
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-61.FCHN5LCBBXX_L5_IATCACG.bam_R1.fastq.gz	syn18457738	ApoE-61.FCHN5LCBBXX_L5_IATCACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_16	ApoE-61	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-63.FCHN5LCBBXX_L5_IACTTGA.bam_R1.fastq.gz	syn18457738	ApoE-63.FCHN5LCBBXX_L5_IACTTGA.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_2	ApoE-63	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-62.FCHN5LCBBXX_L5_ITTAGGC.bam_R1.fastq.gz	syn18457738	ApoE-62.FCHN5LCBBXX_L5_ITTAGGC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_2	ApoE-62	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-63.FCHN5LCBBXX_L5_IACTTGA.bam_R2.fastq.gz	syn18457738	ApoE-63.FCHN5LCBBXX_L5_IACTTGA.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_2	ApoE-63	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-64.FCHN5LCBBXX_L5_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-64.FCHN5LCBBXX_L5_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_5	ApoE-64	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-64.FCHN5LCBBXX_L5_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-64.FCHN5LCBBXX_L5_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_5	ApoE-64	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-65.FCHN5LCBBXX_L5_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-65.FCHN5LCBBXX_L5_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_10	ApoE-65	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-59.FCHN5LCBBXX_L4_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-59.FCHN5LCBBXX_L4_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_8	ApoE-59	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-6.FCHN3VNBBXX_L3_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-6.FCHN3VNBBXX_L3_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_13	ApoE-6	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-6.FCHN3VNBBXX_L3_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-6.FCHN3VNBBXX_L3_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_13	ApoE-6	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-67.FCHN5LCBBXX_L6_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-67.FCHN5LCBBXX_L6_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_13	ApoE-67	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-68.FCHN5LCBBXX_L6_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-68.FCHN5LCBBXX_L6_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_13	ApoE-68	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-60.FCHN5LCBBXX_L4_IATTCCT.bam_R2.fastq.gz	syn18457738	ApoE-60.FCHN5LCBBXX_L4_IATTCCT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_11	ApoE-60	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-61.FCHN5LCBBXX_L5_IATCACG.bam_R2.fastq.gz	syn18457738	ApoE-61.FCHN5LCBBXX_L5_IATCACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_16	ApoE-61	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-62.FCHN5LCBBXX_L5_ITTAGGC.bam_R2.fastq.gz	syn18457738	ApoE-62.FCHN5LCBBXX_L5_ITTAGGC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_2	ApoE-62	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-68.FCHN5LCBBXX_L6_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-68.FCHN5LCBBXX_L6_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_13	ApoE-68	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-69.FCHN5LCBBXX_L6_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-69.FCHN5LCBBXX_L6_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_8	ApoE-69	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-65.FCHN5LCBBXX_L5_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-65.FCHN5LCBBXX_L5_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_10	ApoE-65	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-66.FCHN5LCBBXX_L5_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-66.FCHN5LCBBXX_L5_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_15	ApoE-66	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-70.FCHN5LCBBXX_L6_IGAGTGG.bam_R1.fastq.gz	syn18457738	ApoE-70.FCHN5LCBBXX_L6_IGAGTGG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_9	ApoE-70	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-66.FCHN5LCBBXX_L5_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-66.FCHN5LCBBXX_L5_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_15	ApoE-66	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-71.FCHN5LCBBXX_L6_IACTGAT.bam_R1.fastq.gz	syn18457738	ApoE-71.FCHN5LCBBXX_L6_IACTGAT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_9	ApoE-71	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-72.FCHN5LCBBXX_L6_IATTCCT.bam_R1.fastq.gz	syn18457738	ApoE-72.FCHN5LCBBXX_L6_IATTCCT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_4	ApoE-72	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-67.FCHN5LCBBXX_L6_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-67.FCHN5LCBBXX_L6_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_13	ApoE-67	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-74.FCHN5LCBBXX_L7_ITTAGGC.bam_R1.fastq.gz	syn18457738	ApoE-74.FCHN5LCBBXX_L7_ITTAGGC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_1	ApoE-74	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-7.FCHN3VNBBXX_L4_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-7.FCHN3VNBBXX_L4_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_7	ApoE-7	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-69.FCHN5LCBBXX_L6_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-69.FCHN5LCBBXX_L6_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_8	ApoE-69	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-75.FCHN5LCBBXX_L7_IACTTGA.bam_R1.fastq.gz	syn18457738	ApoE-75.FCHN5LCBBXX_L7_IACTTGA.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_1	ApoE-75	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-7.FCHN3VNBBXX_L4_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-7.FCHN3VNBBXX_L4_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_7	ApoE-7	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-75.FCHN5LCBBXX_L7_IACTTGA.bam_R2.fastq.gz	syn18457738	ApoE-75.FCHN5LCBBXX_L7_IACTTGA.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_1	ApoE-75	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-70.FCHN5LCBBXX_L6_IGAGTGG.bam_R2.fastq.gz	syn18457738	ApoE-70.FCHN5LCBBXX_L6_IGAGTGG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_9	ApoE-70	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-76.FCHN5LCBBXX_L7_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-76.FCHN5LCBBXX_L7_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_5	ApoE-76	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-71.FCHN5LCBBXX_L6_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-71.FCHN5LCBBXX_L6_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_9	ApoE-71	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-73.FCHN5LCBBXX_L7_IATCACG.bam_R1.fastq.gz	syn18457738	ApoE-73.FCHN5LCBBXX_L7_IATCACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_15	ApoE-73	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-72.FCHN5LCBBXX_L6_IATTCCT.bam_R2.fastq.gz	syn18457738	ApoE-72.FCHN5LCBBXX_L6_IATTCCT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_4	ApoE-72	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-73.FCHN5LCBBXX_L7_IATCACG.bam_R2.fastq.gz	syn18457738	ApoE-73.FCHN5LCBBXX_L7_IATCACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_15	ApoE-73	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-78.FCHN5LCBBXX_L7_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-78.FCHN5LCBBXX_L7_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_3	ApoE-78	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-79.FCHNHK3BBXX_L1_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-79.FCHNHK3BBXX_L1_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_14	ApoE-79	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-79.FCHNHK3BBXX_L1_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-79.FCHNHK3BBXX_L1_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_14	ApoE-79	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-8.FCHN3VNBBXX_L4_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-8.FCHN3VNBBXX_L4_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_8	ApoE-8	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-74.FCHN5LCBBXX_L7_ITTAGGC.bam_R2.fastq.gz	syn18457738	ApoE-74.FCHN5LCBBXX_L7_ITTAGGC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_1	ApoE-74	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-80.FCHNHK3BBXX_L1_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-80.FCHNHK3BBXX_L1_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_12	ApoE-80	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-80.FCHNHK3BBXX_L1_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-80.FCHNHK3BBXX_L1_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_12	ApoE-80	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-8.FCHN3VNBBXX_L4_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-8.FCHN3VNBBXX_L4_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_8	ApoE-8	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-81.FCHNHK3BBXX_L1_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-81.FCHNHK3BBXX_L1_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_16	ApoE-81	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-81.FCHNHK3BBXX_L1_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-81.FCHNHK3BBXX_L1_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_16	ApoE-81	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-82.FCHNHK3BBXX_L1_IGAGTGG.bam_R1.fastq.gz	syn18457738	ApoE-82.FCHNHK3BBXX_L1_IGAGTGG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_6	ApoE-82	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-76.FCHN5LCBBXX_L7_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-76.FCHN5LCBBXX_L7_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_5	ApoE-76	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-77.FCHN5LCBBXX_L7_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-77.FCHN5LCBBXX_L7_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_3	ApoE-77	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-78.FCHN5LCBBXX_L7_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-78.FCHN5LCBBXX_L7_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_3	ApoE-78	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-77.FCHN5LCBBXX_L7_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-77.FCHN5LCBBXX_L7_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_3	ApoE-77	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
